id,name,gender,birth,nationality
480,"Scott, Samuel",Male,1702,United Kingdom
1915,"Scott, Tim",Male,1937,United Kingdom
1916,"Scott, William",Male,1913,United Kingdom
481,"Scott, William Bell",Male,1811,United Kingdom
1917,"Scully, Sean",Male,1945,Ireland
1918,"Seabrooke, Elliott",Male,1886,United Kingdom
9835,"Seawright, Paul",Male,1965,United Kingdom
2626,"Seba, Albertus",Male,, Nederland
482,"Seddon, John Pollard",Male,1827,United Kingdom
483,"Seddon, Thomas",Male,1821,United Kingdom
1919,"Sedgley, Peter",Male,1930,United Kingdom
4956,"Sedira, Zineb",Female,1963,France
12601,"Seers, Lindsay",Female,1966, Mauritius
1920,"Sefran, Gorazd",Male,1945,Slovenia
1921,"Segal, Arthur",Male,1875,Romania
484,"Segar, Sir William",Male,1580,
8300,"Sehgal, Tino",Male,1976,United Kingdom
1922,"Self, Colin",Male,1941,United Kingdom
18266,"Sen, Mithu",,1971,
1923,"Serra, Richard",Male,1939,United States
10157,"Serralongue, Bruno",Male,1968,France
485,"Serres, Dominic",Male,1722,France
486,"Serres, John Thomas",Male,1759,United Kingdom
1924,"Serusier, Paul",Male,1863,France
1925,"Setch, Terry",Male,1936,United Kingdom
1926,"Seurat, Georges",Male,1859,France
1927,"Severini, Gino",Male,1883,Italy
487,"Severn, Joseph",Male,1793,United Kingdom
488,"Seymour, James",Male,1702,United Kingdom
1928,"Shackleton, William",Male,1872,United Kingdom
1929,"Shadbolt, Jack",Male,1909,United Kingdom
9857,"Shahbazi, Shirana",Female,1974, Îran
1930,"Shahn, Ben",Male,1898,Lativa
16467,"Shahroudy Farmanfarmaian, Monir",Female,1924, Îran
1931,"Shannon, Charles",Male,1863,United Kingdom
1932,"Shannon, Sir James Jebusa",Male,1862,United States
1933,"Shapinsky, Harold",Male,1925,United States
1934,"Shapiro, Joel",Male,1941,United States
1935,"Shapiro, Shmuel",Male,1924,United States
2455,"Sharpe, Charles Kirkpatrick",Male,1781,United Kingdom
5253,"Shaw, George",Male,1966,United Kingdom
9784,"Shaw, Raqib",Male,1974,India
13675,"Shawky, Wael",Male,1971,Egypt
489,"Shayer, William, Senior",Male,1787,United Kingdom
490,"Shee, Sir Martin Archer",Male,1769,Ireland
491,"Sheffield, George",Male,1839,United Kingdom
1936,"Shelley, John",Male,1938,
2456,"Shelley, Samuel",Male,1750,United Kingdom
14097,"Shemza, Anwar Jalal",Male,1928,India
1782,"Shepperson, Claude",Male,1867,United Kingdom
1937,"Sheringham, George",Male,1884,United Kingdom
2530,"Sherlock, William P.",Male,1780,
1938,"Sherman, Cindy",Female,1954,United States
12923,"Sherwin, Guy",Male,1948,
14419,"Shibuya, Ryukichi",Male,1904,
6670,"Shields, Alan",Male,1944,United States
4753,"Shimamoto, Shozo",Male,1928,Japan
3081,"Shonibare, Yinka",Male,1962,United Kingdom
5337,"Shore, Stephen",Male,1947,United States
492,"Short, Sir Frank",Male,1857,United Kingdom
10208,"Shrigley, David",Male,1968,United Kingdom
493,"Siberechts, Jan",Male,1627,Belgium
1939,"Sichel, Ernest Leopold",Male,1862,United Kingdom
1940,"Sickert, Bernard",Male,1862,Germany
1941,"Sickert, Walter Richard",Male,1860,Germany
494,"Siddal, Elizabeth Eleanor",Female,1829,United Kingdom
6878,"Sierra, Santiago",Male,1966,Spain
6005,"Sietsema, Paul",Male,1968,United States
16982,"Sillman, Amy",Female,1966,United States
1942,"Simmonds, William G.",Male,1876,Turkey
6376,"Simmons, Laurie",Female,1949,United States
2322,"Simmons, Rosemary",Female,1932,
11458,"Simon, Taryn",Female,1975,United States
2775,"Simpson, Jane",Female,1965,United Kingdom
495,"Simpson, John",Male,1782,United Kingdom
12577,"Simpson, Lorna",Female,1960,United States
1944,"Sims, Charles",Male,1873,United Kingdom
5261,"Singh, Raghubir",Male,1942,India
1945,"Singier, Gustave",Male,1909,Belgium
496,"Singleton, Henry",Male,1766,United Kingdom
1946,"Sintenis, Renée",Female,1888,Germany
5257,"Siqueiros, David Alfaro",Male,1896, México
1947,"Sironi, Mario",Male,1885,Italy
14489,"Siskind, Aaron",Male,1903,United States
1948,"Sisley, Alfred",Male,1839,France
13391,"Skaer, Lucy",Female,1977,United Kingdom
2457,"Skeaf, D.",,1803,
1949,"Skeaping, John",Male,1901,United Kingdom
497,"Skelton, Jonathan",Male,1735,
1950,"Skiöld, Birgit",Female,1923,Sweeden
2458,"Skippe, John",Male,1741,United Kingdom
498,"Slaughter, Stephen",Male,1697,United Kingdom
1951,"Slawik, Bernard",Male,1904,Poland
499,"Sleap, Joseph Axe",Male,1808,United Kingdom
500,"Sleter, Francesco",Male,1685,
11404,"Slominski, Andreas",Male,1959,Germany
501,"Small, William",Male,1843,United Kingdom
2531,"Smallwood, William Frome",Male,1806,United Kingdom
1952,"Smart, Edgar Rowley",Male,1887,United Kingdom
502,"Smetham, James",Male,1821,United Kingdom
503,"Smirke, Robert",Male,1752,United Kingdom
10029,"Smith, Bob and Roberta",Male,1963,United Kingdom
2673,"Smith, Colin",Male,1953,
1953,"Smith, David",Male,1906,United States
504,"Smith, Frederick William",Male,1797,United Kingdom
506,"Smith, George, of Chichester",Male,1714,United Kingdom
1954,"Smith, Gordon",Male,1919,United Kingdom
1955,"Smith, Hassel",Male,1915,United States
1956,"Smith, Jack",Male,1928,United Kingdom
1957,"Smith, Joel",Male,1929,United States
12243,"Smith, John",Male,1952,United Kingdom
508,"Smith, John `Warwick'",Male,1749,United Kingdom
2568,"Smith, John Raphael",Male,1752,United Kingdom
507,"Smith, John Thomas",Male,1766,United Kingdom
2274,"Smith, Joseph Clarendon",Male,1778,United Kingdom
12131,"Smith, Keir",Male,1950,United Kingdom
2280,"Smith, Kiki",Female,1954,Germany
9594,"Smith, Melanie",Female,1965,United Kingdom
1959,"Smith, Richard",Male,1931,United Kingdom
509,"Smith, Sidney Robert James",Male,1857,
1958,"Smith, Sir Matthew",Male,1879,United Kingdom
2735,"Smith, Stephanie",,1961,
2226,"Smith, Thomas",Male,1780,
12052,"Smith, W. Eugene",Male,1918,United States
4541,"Smithson, Robert",Male,1938,United States
510,"Smythe, Lionel Percy",Male,1840,United Kingdom
7516,"Soares, Valeska",Female,1957, Brasil
1960,"Sobrino, Francisco",Male,1932,Spain
511,"Soest, Gilbert",Male,1605,United Kingdom
12133,"Solakov, Nedko",Male,1957, Bulgaria
3823,"Soldi, Andrea",Male,1703,Italy
6672,"Solien, T.L.",Male,1949,United States
512,"Solomon, Abraham",Male,1824,United Kingdom
513,"Solomon, Simeon",Male,1840,United Kingdom
1961,"Solomon, Solomon J.",Male,1860,United Kingdom
514,"Somerscales, Thomas J.",Male,1842,United Kingdom
1962,"Somov, Konstantin",Male,1869,Russia
6628,"Sone, Yutaka",Male,1965,Japan
11853,"Sonnier, Keith",Male,1941,United States
1963,"Sorel, Agathe",Female,1935, Magyarország
6673,"Sorman, Steven",Male,1948,United States
1964,"Sorrell, Alan",Male,1904,United Kingdom
1965,"Sorrell, Elizabeth",Female,1916,United Kingdom
13098,"Sosnowska, Monika",,1972,
1966,"Soto, Jesus Rafael",Male,1923, Venezuela
515,"Souch, John",Male,1594,United Kingdom
1967,"Soukop, Willi",Male,1907,Austria
1968,"Soulages, Pierre",Male,1919,France
1969,"Southall, Derek",Male,1930,United Kingdom
1970,"Southall, Joseph Edward",Male,1861,United Kingdom
1971,"Soutine, Chaïm",Male,1893, Belarus
1972,"Souza, F.N.",Male,1924,India
5888,Soviet School,,,
1973,"Spear, Ruskin",Male,1911,United States
1974,"Speed, Harold",Male,1872,United Kingdom
1975,"Spencelayh, Charles",Male,1865,United Kingdom
2124,"Spencer Watson, George",Male,1869,United Kingdom
1976,"Spencer, Gilbert",Male,1892,United Kingdom
2697,"Spencer, Jean",Female,1942,United Kingdom
2532,"Spencer, Lady",Female,1700,
1977,"Spencer, Sir Stanley",Male,1891,United Kingdom
516,"Spencer, Thomas",Male,1740,
1978,"Spender, John Humphrey",Male,1910,United Kingdom
2399,"Spero, Nancy",Female,1926,United States
517,"Spilsbury, Maria",Female,1777,United Kingdom
1979,"Spoerri, Daniel",Male,1930,Romania
1980,"Spruance, Benton",Male,1904,United States
1981,"Spurrier, Steven",Male,1878,United Kingdom
470,"St John Long, John St John",Male,1798,Ireland
1982,"Stael, Nicolas de",Male,1914,Russia
1983,"Stahly, François",Male,1911,Germany
17224,"Staite-Murray, William",,,
1984,"Stamos, Theodorus",Male,1922,United States
518,"Stanfield, Clarkson Frederick",Male,1793,United Kingdom
519,"Stanhope, John Roddam Spencer",Male,1829,United Kingdom
520,"Stanley, Lady Dorothy",Female,1855,United Kingdom
1985,"Starczewski, Antoni",Male,1924,Poland
10462,"Stark, Frances",Female,1967,United States
521,"Stark, James",Male,1794,United Kingdom
522,"Stark, Robert",Male,1853,United Kingdom
2683,"Starkey, Hannah",Female,1971,United Kingdom
7052,"Starling, Simon",Male,1967,United Kingdom
2661,"Starr, Georgina",Female,1968,United Kingdom
523,"Starr, Sydney",Male,1857,United Kingdom
1986,"Startup, Peter",Male,1921,United Kingdom
2594,"Staton, Sarah",Female,1961,
1987,"Stazewski, Henryk",Male,1894,Poland
1988,"Steadman, Ralph",Male,1936,
1989,"Steele, Jeffrey",Male,1931,United Kingdom
1990,"Steer, Philip Wilson",Male,1860,United Kingdom
1991,"Stein, Ronald",Male,1930,United States
5227,"Steinbach, Haim",,1944,
1992,"Steinlen, Théophile-Alexandre",Male,1859,Switzerland
1993,"Steir, Pat",Female,1940,United States
1994,"Stella, Frank",Male,1936,United States
524,"Stephens, Frederic George",Male,1828,United Kingdom
1995,"Stephenson, Ian",Male,1934,United States
1996,"Stephenson, John Cecil",Male,1889,United Kingdom
15589,"Stern, Grete",Female,1904,Germany
16798,"Sterne, Hedda",Female,1910,Romania
1997,"Sterne, Maurice",Male,1878,Lativa
525,"Stevens, Alfred",Male,1817,United Kingdom
1998,"Stevens, Norman",Male,1937,United Kingdom
1999,"Stevenson, James",Male,1881,United Kingdom
526,"Stevenson, Robert Alan Mowbray",Male,1847,United Kingdom
2000,"Stezaker, John",Male,1949,United Kingdom
2001,"Still, Clyfford",Male,1904,United States
11279,"Stingel, Rudolf",Male,1956,Italy
527,"Stokes, Adrian",Male,1854,United Kingdom
2002,"Stokes, Adrian",Male,1902,United Kingdom
528,"Stokes, Marianne",Female,1855,Austria
529,"Stone, Marcus",Male,1840,United Kingdom
530,"Storey, George Adolphus",Male,1834,United Kingdom
531,"Stothard, Thomas",Male,1755,United Kingdom
533,"Stott of Oldham, William",Male,1857,United Kingdom
532,"Stott, Edward",Male,1859,United Kingdom
5739,"Strakhov-Braslavsky, Adolf",,1896,
2003,"Strang, Ian",Male,1886,United Kingdom
534,"Strang, William",Male,1859,United Kingdom
387,"Streatfeild, Robert",Male,1786,
535,"Stringer, Daniel",Male,1754,United Kingdom
2005,"Stroud, Peter",Male,1921,United Kingdom
536,"Strudwick, John Melhuish",Male,1849,United Kingdom
2006,"Strunke, Niklavs",Male,1894,Poland
2339,"Struth, Thomas",Male,1954,Germany
2627,"Strutt, Arthur John",Male,1819,United Kingdom
537,"Stuart, Gilbert",Male,1755,United States
2007,"Stubbing, N.H.",Male,1921,
538,"Stubbs, George",Male,1724,United Kingdom
2008,"Studd, Arthur",Male,1863,United Kingdom
2009,"Studin, Marin",Male,1895,
10610,"Štyrský, Jindrich",Male,1899,
12796,"Suga, Kishio",Male,1944,Japan
2328,"Sugimoto, Hiroshi",Male,1948,Japan
12799,"Suh, Do Ho",Male,1962,South Korea
8577,"Sullivan, Catherine",Female,1968,United States
4433,"Sullivan, Christine",Female,1959,United States
2010,"Sullivan, Edmund J.",Male,1869,United Kingdom
2716,"Sullivan, Luke",Male,1705,Ireland
6727,"Sultan, Altoon",Male,1948,United States
6726,"Sultan, Donald",Male,1951,United States
10068,"Sultan, Larry",Male,1946,United States
2011,"Summers, Carol",Male,1925,United States
2534,"Sunderland, Thomas",Male,1744,United Kingdom
12053,"Suschitzky, Peter",Male,1941,United Kingdom
2012,"Sutej, Miroslav",Male,1936,Croatia
2575,"Sutherland, Elizabeth Leveson-Gower, Duchess-Countess of",Female,1765,
2014,"Sutherland, Graham, OM",Male,1903,United Kingdom
2015,"Sutton, Philip",Male,1928,United Kingdom
2236,"Sutton, Trevor",Male,1948,United States
11983,"Swain, Tony",Male,1967,United Kingdom
539,"Swan, John Macallan",Male,1847,United Kingdom
2016,"Swanson, John",Male,1938,United States
12478,Swoon,Female,1977,United States
540,"Swynnerton, Annie Louisa",Female,1844,United Kingdom
2017,"Sydney, Berenice",Female,1944,United Kingdom
2018,"Symons, Patrick",Male,1925,United Kingdom
12979,"Szapocznikow, Alina",Female,1926,Poland
15133,"T R Uthco (Doug Hall born 1944, Diane Andrews Hall born 1945, Jody Procter 1944-1998)",,1970,
4451,"Takahashi, Tomoko",Female,1966,Japan
15501,"Takamatsu, Jiro",Male,1936,
2019,Takis,Male,1925,Greece
2020,"Talmage, Algernon",Male,1871,United Kingdom
2021,"Tamayo, Rufino",Male,1899, México
7376,"Tan, Fiona",Female,1966, Indonesia
2022,"Tanabe, Takao",Male,1926, Canada
15957,"Tanavoli, Parviz",Male,1937, Îran
2023,"Tanguy, Yves",Male,1900,France
2024,"Tanning, Dorothea",Female,1910,United States
2025,"Tapies, Antoni",Male,1923,Spain
2663,"Taslitzky, Boris",Male,1911,France
2459,"Tassaert, Philippe Joseph",Male,1732,
2460,"Taverner, William",Male,1700,United Kingdom
541,"Tayler, Frederick",Male,1802,United Kingdom
542,"Taylor, John, of Bath",Male,1735,United Kingdom
2027,"Taylor, Leonard Campbell",Male,1874,United Kingdom
2347,"Taylor, Marcus",Male,1964,United Kingdom
2535,"Taylor, Richard",Male,1775,
2028,"Taylor, Walter",Male,1860,United Kingdom
2595,"Taylor-Johnson, OBE Sam",Female,1967,United Kingdom
2029,"Tchelitchew, Pavel",Male,1898,Russia
11739,"Teixeira Filho, Dalmo",,1923,
11984,"Téllez, Javier",Male,1969, Venezuela
543,"Tenniel, Sir John",Male,1820,United Kingdom
6728,"Teraoka, Masami",Male,1936,Japan
2030,"Teshigahara, Sofu",Male,1900,Japan
2031,"Tharrats, Joan-Josep",Male,1918,Spain
16241,"Art & Language (Ian Burn, 1939-1993; Mel Ramsden, born 1944)",,,
2312,"Therrien, Robert",Male,1947,United States
2032,"Thiebaud, Wayne",Male,1920,United States
2033,"Thirsk, John",Male,1945,
544,"Thirtle, John",Male,1777,United Kingdom
2034,"Thomas, George Havard",Male,1893,Italy
545,"Thomas, George Housman",Male,1824,United Kingdom
546,"Thomas, James Havard",Male,1854,United Kingdom
547,"Thomas, John",Male,1813,
2035,"Thomkins, André",Male,1930,Switzerland
2656,"Thompson, Jon",Male,1936,United Kingdom
2036,"Thomson, Alfred R.",Male,1894,India
2037,"Thomson, George",Male,1860,United Kingdom
548,"Thomson, Henry",Male,1773,United Kingdom
549,"Thomson, Rev. John, of Duddingston",Male,1778,United Kingdom
2536,"Thomson, W.",,1826,
550,"Thornhill, Sir James",Male,1675,United Kingdom
2038,"Thornton, Alfred",Male,1863,India
2039,"Thornton, Valerie",Female,1931,United Kingdom
551,"Thornycroft, Sir Hamo",Male,1850,United Kingdom
2040,"Thrall, Arthur",Male,1926,United States
2299,"Thubron, Harry",Male,1915,
17408,"Thuring, Caragh",Female,1972,Belgium
2041,"Tibble, Geoffrey",Male,1909,United Kingdom
11958,"Tickle, Matthew",Male,1964,United Kingdom
552,"Tillemans, Peter",Male,1684,Belgium
10836,"Tillim, Guy",Male,1962, South Africa
2747,"Tillmans, Wolfgang",Male,1968,Germany
2042,"Tillyer, William",Male,1938,United Kingdom
9777,"Tilson, Jake",Male,1958,United Kingdom
2043,"Tilson, Joe",Male,1928,United Kingdom
2044,"Tindle, David",Male,1932,United Kingdom
2045,"Ting, Walasse",Male,1929,China
2046,"Tinguely, Jean",Male,1925,Switzerland
8704,"Tiravanija, Rirkrit",Male,1961, Argentina
2047,"Tisdall, Hans",Male,1910,Germany
2048,"Tissot, James",Male,1836,France
6110,"Titchner, Mark",Male,1973,United Kingdom
2049,"Tobey, Mark",Male,1890,United States
2050,"Todd, A.R. Middleton",Male,1891,United Kingdom
11484,"Toderi, Grazia",Female,1963,Italy
2051,"Toft, Albert",Male,1862,United Kingdom
2052,"Toledano, Edward",Male,1919,United States
2537,Tollemache,,,
6854,"Tomaselli, Fred",Male,1962,United States
2461,"Tomkins, William",Male,1730,
2054,"Tomlin, Stephen",Male,1901,United Kingdom
14997,"Tompkins, Hayley",Female,1971,United Kingdom
2055,"Tonks, Henry",Male,1862,United Kingdom
2056,"Topolski, Feliks",Male,1907,Poland
16792,"Toren, Amikam",Male,1945,Israel
2057,"Torner, Gustavo",Male,1925,Spain
9546,"Torres, Rubén Ortiz",Male,1964,
17656,"Totchemetcheho, Léonard Cosme",,,
2058,"Toulouse-Lautrec, Henri de",Male,1864,France
2059,"Tousignant, Serge",Male,1942, Canada
2060,"Town, Harold",Male,1924, Canada
553,"Towne, Francis",Male,1739,United Kingdom
554,"Townroe, Reuben",Male,1835,
2061,"Townsend, William",Male,1909,United Kingdom
2062,"Travis, Ann",Female,1931,United Kingdom
9778,"Treister, Suzanne",Female,,United Kingdom
2063,"Tremblay, Gerard",Male,1928,
2064,"Tremlett, David",Male,1945,United Kingdom
2462,"Tresham, Henry",Male,1750,Ireland
2065,"Trevelyan, Julian",Male,1910,United Kingdom
2066,"Trockel, Rosemarie",Female,1952,Germany
2067,"Troostwyk, David",Male,1929,United Kingdom
2068,"Troubetzkoy, Paul",Male,1866,Italy
2069,"Trova, Ernest",Male,1927,United States
2540,"Trower, Walter John, Bishop of Gibraltar",Male,1804,
2070,"Tryon, Wyndham",Male,1883,United Kingdom
2071,"Tsai, Wen-Ying",Male,1928,China
2072,"Tsapline, Dmitri",Male,1890,Russia
2073,"Tucker, William",Male,1935,Egypt
2227,"Tudor, Thomas",Male,1785,
555,"Tuke, Henry Scott",Male,1858,United Kingdom
2074,"Tunnard, John",Male,1900,United Kingdom
2596,"Turk, Gavin",Male,1967,United Kingdom
11960,"Turnbull, Alison",Female,1956, Colombia
2075,"Turnbull, William",Male,1922,United Kingdom
2076,"Turner, Alfred",Male,1874,United Kingdom
13824,"Turner, Bruce",Male,1894,United Kingdom
556,"Turner, Charles",Male,1774,United Kingdom
557,"Turner, Daniel",Male,1782,
2216,"Turner, F.C.",Male,1810,
558,"Turner, Joseph Mallord William",Male,1775,United Kingdom
2566,"Turner, W.",Male,1800,
559,"Turner, William, of Oxford",Male,1789,United Kingdom
2077,"Turner, Winifred",Female,1903,United Kingdom
7017,"Turrell, James",Male,1943,United States
2541,"Turton, M.",,1800,
8006,"Tuttle, Richard",Male,1941,United States
2612,"Tuymans, Luc",Male,1958,Belgium
2078,"Tweed, John",Male,1869,United Kingdom
2079,"Twombly, Cy",Male,1928,United States
6729,"Tworkov, Jack",Male,1900,Poland
2080,"Tyrwhitt, Ursula",Female,1878,United Kingdom
2081,"Tyson, Ian",Male,1933,United Kingdom
4918,"Tyson, Keith",Male,1969,United Kingdom
2681,"Tyson, Nicola",Female,1960,United Kingdom
2082,"Tyzack, Michael",Male,1933,United Kingdom
2083,"Uecker, Gunther",Male,1930,Germany
2084,"Uglow, Euan",Male,1932,United Kingdom
2085,"Uhlig, Max",Male,1937,Germany
2771,"Uklanski, Piotr",Male,1968,Poland
2782,"Ullman, Micha",Male,1939,Israel
2086,"Ulreich, Edward Buk",Male,1900, Magyarország
2087,"Underwood, Leon",Male,1890,United Kingdom
2463,"Underwood, Thomas Richard",Male,1772,
12965,Unknown,,,
2088,"Unwin, Francis",Male,1885,United Kingdom
2089,"Unwin, Marianne",Female,1930,United Kingdom
13751,"Unwin, Phoebe",Female,1979,United Kingdom
7285,"Upritchard, Francis",Female,1976, New Zealand
8875,"Uslé, Juan",Male,1954,Spain
2090,"Utrillo, Maurice",Male,1883,France
560,"Uwins, Thomas",Male,1782,
17134,V.Ch.K.,,,
561,"Vacher, Charles",Male,1818,United Kingdom
11947,"Vale, João Pedro",Male,1976,Portugal
2091,"Valenti, Italo",Male,1912,Italy
17036,"Valette, Adolphe",,1876,
2092,"Vallotton, Félix",Male,1865,Switzerland
2093,"Valoch, Jiri",Male,1946,The Czech Republic
562,"Van Aken, Joseph",Male,1699,
2475,"Van Assen, Benedict Anthony",Male,1767,
11521,"Van Der Zee, James",Male,1886,United States
565,"Van Dyck, Sir Anthony",Male,1599,Belgium
1052,"van Elk, Ger",Male,1941, Nederland
566,"Van Heemskerk, Egbert, III",Male,1700,
1505,"Van Leyden, Ernst",Male,1892, Nederland
567,"Van Somer, Paul",Male,1577,Belgium
563,"Vanderbank, John",Male,1694,United Kingdom
11827,"Vaney, Anna Lena",Female,1970,
2094,"Vantongerloo, Georges",Male,1886,Belgium
17129,Vara,,,
906,"Vardea, Chryssa",Female,1933,Greece
2792,"Varejao, Adriana",Female,1964, Brasil
568,"Varley, Cornelius",Male,1781,United Kingdom
569,"Varley, John",Male,1778,United Kingdom
2464,"Varley, William Fleetwood",Male,1785,United Kingdom
2095,"Vasarely, Victor",Male,1908,Hungary
2096,"Vaughan, Keith",Male,1912,United Kingdom
2097,"Vaux, Marc",Male,1932,United Kingdom
2257,"Vedova, Emilio",Male,1919,Italy
2098,"Velde, Bram van",Male,1895,
2099,"Velickovic, Vladimir",Male,1935, Jugoslavija
2100,"Venard, Claude",Male,1913,France
7830,"Vercruysse, Jan",Male,1948,Belgium
2613,"Verelst, Harman",Male,1641,
2101,"Verheyen, Jeff",Male,1932,
2102,"Verlon, André",Male,1917,Austria
2384,"Vermeiren, Didier",Male,1951,Belgium
570,"Verrio, Antonio",Male,1639,Italy
2103,"Vézelay, Paule",Female,1892,United Kingdom
9909,"Vezzoli, Francesco",Male,1971,Italy
6856,"Vidokle, Anton",Male,1965,Russia
2104,"Vieira da Silva, Maria Helena",Female,1908,Portugal
2651,"Vilaincour, Leon",Male,1923,Poland
2106,"Villard, Antoine",Male,1867,France
2748,"Villeglé, Jacques Mahé de la",Male,1926,France
2107,"Villers, Dee",,,
2333,"Viola, Bill",Male,1951,United States
4829,"Virtue, John",Male,1947,United Kingdom
2108,"Visser, Carel",Male,1928, Nederland
17732,"Vivares, Francis",,,
12186,"Vlahos, Vangelis",Male,1971,Greece
2109,"Vlaminck, Maurice de",Male,1876,France
2110,"Vollon, Antoine",Male,1833,France
571,"Von Herkomer, Sir Hubert",Male,1849,Germany
1672,"Von Motesiczky, Marie-Louise",Female,1906,Austria
11893,"Vonna-Michell, Tris",Male,1982,United Kingdom
2111,"Vordemberge-Gildewart, Friedrich",Male,1899,Germany
2112,"Vuillard, Edouard",Male,1868,France
1236,"Vuong, Ha van",Female,1914, Viet Nam
573,"Wade, Thomas",Male,1828,United States
2113,"Wadsworth, Edward",Male,1889,United Kingdom
11825,"Wagener, Imke",,1971,
574,"Wainwright, John",Male,1845,
14825,"Wakely, Shelagh",,1932,
2465,"Wale, Samuel",Male,1721,
2583,"Walker, Anthony",Male,1726,United Kingdom
2114,"Walker, Arthur G",Male,1861,United Kingdom
2115,"Walker, Dame Ethel",Female,1861,United Kingdom
575,"Walker, Frederick",Male,1840,United Kingdom
2116,"Walker, John",Male,1939,United Kingdom
2674,"Walker, Kara",Female,1969,United States
16207,"Walker, Kelley",Male,1969,United States
2117,"Wall, Brian",Male,1931,United Kingdom
2359,"Wall, Jeff",Male,1946, Canada
576,"Waller, Samuel",Male,1850,United Kingdom
2378,"Wallinger, Mark",Male,1959,United Kingdom
577,"Wallis, Alfred",Male,1855,United Kingdom
578,"Wallis, Henry",Male,1830,United Kingdom
2118,"Walmsley, William",Male,1931,
2119,"Walton, Edward Arthur",Male,1860,United Kingdom
579,"Walton, Henry",Male,1746,United Kingdom
2717,"Ward, David",Male,1951,United Kingdom
580,"Ward, Edward Matthew",Male,1816,United Kingdom
581,"Ward, James",Male,1769,United Kingdom
2655,"Ward, John",Male,1917,United Kingdom
13286,"Wardill, Emily",Female,1977,United Kingdom
2120,"Wardle, Arthur",Male,1864,United Kingdom
2121,"Warhol, Andy",Male,1928,United States
2122,"Warren, Michael",Male,1938,United Kingdom
9134,"Warren, Rebecca",Female,1965,United Kingdom
582,"Waterford, Louisa Anne, Marchioness of",Female,1818,France
583,"Waterhouse, John William",Male,1849,Italy
584,"Waterlow, Sir Ernest Albert",Male,1850,United Kingdom
2123,"Watson, Harry",Male,1871,United Kingdom
2466,"Watson, John Dawson",Male,1832,United Kingdom
2004,"Watson, Lyall",Male,1908,
2125,"Watt, George Fiddes",Male,1873,United Kingdom
585,"Watts, Frederick Waters",Male,1800,
586,"Watts, George Frederic",Male,1817,United Kingdom
2648,"Wearing, OBE Gillian",Female,1963,United Kingdom
587,"Weaver, Thomas",Male,1774,
2126,"Webb, Boyd",Male,1947, New Zealand
4736,"Webb, Gary",Male,1973,United Kingdom
588,"Webb, James",Male,1825,United Kingdom
589,"Webb, Philip",Male,1831,United Kingdom
590,"Webster, Thomas",Male,1800,United Kingdom
10651,"Wedemeyer, Clemens von",Male,1974,Germany
591,"Weekes, Henry",Male,1807,United Kingdom
14213,"Weerasethakul, Apichatpong",Male,1970, Prathet Thai
2127,"Wegner, Nicholas",Male,1948,United Kingdom
2128,"Weight, Carel",Male,1908,United Kingdom
7743,"Weiner, Lawrence",Male,1942,United States
2758,"Weiss, David",Male,1946,Switzerland
2206,"Welch, Denton",Male,1915,China
2129,"Wellington, Hubert L.",Male,1879,United Kingdom
592,"Wells, Henry Tanworth",Male,1828,United Kingdom
593,"Wells, Joanna Mary",Female,1831,
2130,"Wells, John",Male,1907,United Kingdom
2131,"Wemaere, Pierre",Male,1913,France
17198,"Wendt, Lionel",Male,1900, Sri Lanka
2132,"Wentworth, Richard",Male,1947,Samoa
7604,"Wermers, Nicole",Female,1971,Germany
11096,"Werthein, Judi",Female,1967, Argentina
2133,"Weschke, Karl",Male,1925,Germany
2134,"Wesselmann, Tom",Male,1931,United States
594,"West, Benjamin",Male,1738,United States
2700,"West, Franz",Male,1947,Austria
2135,"West, Walter",Male,1860,United Kingdom
595,"Westall, Richard",Male,1765,United Kingdom
596,"Westall, William",Male,1781,United Kingdom
18071,"Westmacott, Richard",,1775,
2720,"Weston, Edward",Male,1886,United States
2576,"Wharncliffe, Lady",Female,1776,
2544,"Wheatley, Clara",Female,1750,
597,"Wheatley, Francis",Male,1747,United Kingdom
2136,"Wheatley, Grace",Female,1888,United Kingdom
2137,"Wheatley, John",Male,1892,United Kingdom
2138,"Wheeler, Sir Charles",Male,1892,United Kingdom
2139,"Whishaw, Anthony",Male,1930,United Kingdom
598,"Whistler, James Abbott McNeill",Male,1834,United States
2140,"Whistler, Rex",Male,1905,United Kingdom
599,"Whitcombe, Thomas",Male,1783,United Kingdom
2141,"White, Ethelbert",Male,1891,United Kingdom
2288,"White, Lt-Col George Francis",Male,1808,United Kingdom
7256,"White, Pae",Female,1963,United States
2239,"Whiteford, Kate",Female,1952,United Kingdom
2142,"Whiteley, Brett",Male,1939, Australia
2319,"Whiteread, Rachel",Female,1963,United Kingdom
2143,"Whitney-Smith, Edwin",Male,1880,United Kingdom
17412,"Whitten, Jack",Male,1939,United States
2013,"Wiener, Martin",Male,1913,
2144,"Wiens, Stephen M.",Male,1871,United Kingdom
2597,"Wigram, Max",Male,1966,
2145,"Wilde, Gerald",Male,1905,United Kingdom
2146,"Wilding, Alison",Female,1948,United Kingdom
11355,"Wilke, Hannah",Female,1940,United States
12144,"Wilkes, Cathy",Female,1966,United Kingdom
600,"Wilkie, Sir David",Male,1785,United Kingdom
2147,"Willats, Stephen",Male,1943,United Kingdom
601,"Willcock, George Burrell",Male,1811,United Kingdom
2314,"Williams, Aubrey",Male,1926, Guyana
